378	22197.000000
379	21987.000000
380	21749.000000
381	21525.000000
382	21276.000000
383	21040.000000
384	20846.000000
385	20628.000000
386	20417.000000
387	20222.000000
388	20008.000000
389	19789.000000
390	19573.000000
391	19358.000000
392	19182.000000
393	18975.000000
394	18795.000000
395	18622.000000
396	18428.000000
397	18248.000000
398	18093.000000
399	17926.000000
400	17736.000000
401	17533.000000
402	17372.000000
403	17200.000000
404	17016.000000
405	16842.000000
406	16669.000000
407	16497.000000
408	16332.000000
409	16159.000000
410	15999.000000
411	15818.000000
412	15667.000000
413	15497.000000
414	15361.000000
415	15208.000000
416	15054.000000
417	14916.000000
418	14762.000000
419	14614.000000
420	14450.000000
421	14303.000000
422	14169.000000
423	14042.000000
424	13899.000000
425	13771.000000
426	13645.000000
427	13496.000000
428	13370.000000
429	13238.000000
430	13107.000000
431	12984.000000
432	12851.000000
433	12730.000000
434	12602.000000
435	12466.000000
436	12321.000000
437	12199.000000
438	12088.000000
439	11964.000000
440	11851.000000
441	11740.000000
442	11607.000000
443	11480.000000
444	11370.000000
445	11258.000000
446	11138.000000
447	11014.000000
448	10921.000000
449	10794.000000
450	10682.000000
451	10562.000000
452	10451.000000
453	10325.000000
454	10227.000000
455	10104.000000
456	9994.000000
457	9895.000000
458	9809.000000
459	9712.000000
460	9614.000000
461	9515.000000
462	9424.000000
463	9337.000000
464	9227.000000
465	9133.000000
466	9041.000000
467	8947.000000
468	8862.000000
469	8773.000000
470	8682.000000
471	8592.000000
472	8517.000000
473	8434.000000
474	8346.000000
475	8257.000000
476	8170.000000
477	8095.000000
478	8005.000000
479	7914.000000
480	7829.000000
481	7745.000000
482	7682.000000
483	7607.000000
484	7515.000000
485	7427.000000
486	7361.000000
487	7284.000000
488	7218.000000
489	7131.000000
490	7049.000000
491	6975.000000
492	6908.000000
493	6832.000000
494	6761.000000
495	6704.000000
496	6636.000000
497	6547.000000
498	6480.000000
499	6414.000000
500	6356.000000
501	6292.000000
502	6235.000000
503	6155.000000
504	6091.000000
505	6025.000000
506	5974.000000
507	5910.000000
508	5838.000000
509	5787.000000
510	5729.000000
511	5675.000000
512	5634.000000
513	5584.000000
514	5528.000000
515	5482.000000
516	5433.000000
517	5373.000000
518	5313.000000
519	5263.000000
520	5198.000000
521	5143.000000
522	5105.000000
523	5054.000000
524	5003.000000
525	4962.000000
526	4905.000000
527	4853.000000
528	4803.000000
529	4758.000000
530	4711.000000
531	4662.000000
532	4619.000000
533	4569.000000
534	4499.000000
535	4456.000000
536	4410.000000
537	4349.000000
538	4299.000000
539	4253.000000
540	4218.000000
541	4173.000000
542	4137.000000
543	4095.000000
544	4051.000000
545	4019.000000
546	3981.000000
547	3939.000000
548	3889.000000
549	3854.000000
550	3827.000000
551	3782.000000
552	3747.000000
553	3703.000000
554	3669.000000
555	3630.000000
556	3593.000000
557	3564.000000
558	3534.000000
559	3507.000000
560	3460.000000
561	3415.000000
562	3376.000000
563	3343.000000
564	3306.000000
565	3281.000000
566	3258.000000
567	3230.000000
568	3198.000000
569	3160.000000
570	3137.000000
571	3097.000000
572	3079.000000
573	3047.000000
574	3018.000000
575	2989.000000
576	2955.000000
577	2929.000000
578	2900.000000
579	2857.000000
580	2831.000000
581	2799.000000
582	2764.000000
583	2737.000000
584	2699.000000
585	2673.000000
586	2649.000000
587	2621.000000
588	2593.000000
589	2568.000000
590	2546.000000
591	2524.000000
592	2499.000000
593	2463.000000
594	2439.000000
595	2409.000000
596	2383.000000
597	2358.000000
598	2338.000000
599	2319.000000
600	2294.000000
601	2272.000000
602	2243.000000
603	2225.000000
604	2210.000000
605	2192.000000
606	2169.000000
607	2141.000000
608	2125.000000
609	2107.000000
610	2079.000000
611	2049.000000
612	2020.000000
613	2001.000000
614	1983.000000
615	1968.000000
616	1945.000000
617	1925.000000
618	1910.000000
619	1893.000000
620	1873.000000
621	1857.000000
622	1831.000000
623	1815.000000
624	1788.000000
625	1774.000000
626	1759.000000
627	1741.000000
628	1723.000000
629	1706.000000
630	1690.000000
631	1675.000000
632	1663.000000
633	1646.000000
634	1629.000000
635	1610.000000
636	1596.000000
637	1583.000000
638	1570.000000
639	1551.000000
640	1536.000000
641	1519.000000
642	1502.000000
643	1486.000000
644	1473.000000
645	1456.000000
646	1437.000000
647	1421.000000
648	1406.000000
649	1395.000000
650	1380.000000
651	1368.000000
652	1358.000000
653	1348.000000
654	1331.000000
655	1313.000000
656	1304.000000
657	1290.000000
658	1279.000000
659	1273.000000
660	1257.000000
661	1245.000000
662	1234.000000
663	1219.000000
664	1207.000000
665	1191.000000
666	1180.000000
667	1170.000000
668	1160.000000
669	1152.000000
670	1140.000000
671	1126.000000
672	1116.000000
673	1105.000000
674	1093.000000
675	1085.000000
676	1071.000000
677	1061.000000
678	1046.000000
679	1040.000000
680	1027.000000
681	1015.000000
682	1003.000000
683	992.000000
684	984.000000
685	970.000000
686	956.000000
687	949.000000
688	940.000000
689	937.000000
690	925.000000
691	915.000000
692	905.000000
693	894.000000
694	886.000000
695	879.000000
696	870.000000
697	860.000000
698	854.000000
699	849.000000
700	838.000000
701	830.000000
702	824.000000
703	818.000000
704	802.000000
705	793.000000
706	787.000000
707	781.000000
708	776.000000
709	772.000000
710	766.000000
711	759.000000
712	755.000000
713	749.000000
714	742.000000
715	737.000000
716	726.000000
717	719.000000
718	709.000000
719	704.000000
720	695.000000
721	689.000000
722	679.000000
723	670.000000
724	659.000000
725	646.000000
726	631.000000
727	624.000000
728	620.000000
729	613.000000
730	606.000000
731	600.000000
732	590.000000
733	585.000000
734	576.000000
735	574.000000
736	571.000000
737	559.000000
738	555.000000
739	546.000000
740	539.000000
741	531.000000
742	528.000000
743	525.000000
744	521.000000
745	515.000000
746	509.000000
747	503.000000
748	501.000000
749	499.000000
750	493.000000
751	483.000000
752	476.000000
753	469.000000
754	462.000000
755	460.000000
756	455.000000
757	449.000000
758	444.000000
759	439.000000
760	430.000000
761	422.000000
762	419.000000
763	411.000000
764	410.000000
765	405.000000
766	405.000000
767	401.000000
768	400.000000
769	398.000000
770	394.000000
771	393.000000
772	387.000000
773	384.000000
774	380.000000
775	376.000000
776	368.000000
777	364.000000
778	361.000000
779	357.000000
780	354.000000
781	352.000000
782	347.000000
783	344.000000
784	339.000000
785	337.000000
786	334.000000
787	332.000000
788	331.000000
789	328.000000
790	324.000000
791	321.000000
792	316.000000
793	316.000000
794	313.000000
795	309.000000
796	305.000000
797	304.000000
798	300.000000
799	298.000000
800	292.000000
801	290.000000
802	287.000000
803	286.000000
804	281.000000
805	275.000000
806	273.000000
807	270.000000
808	266.000000
809	265.000000
810	264.000000
811	263.000000
812	260.000000
813	259.000000
814	255.000000
815	252.000000
816	249.000000
817	247.000000
818	245.000000
819	240.000000
820	238.000000
821	237.000000
822	234.000000
823	233.000000
824	231.000000
825	230.000000
826	227.000000
827	224.000000
828	223.000000
829	221.000000
830	220.000000
831	215.000000
832	213.000000
833	212.000000
834	209.000000
835	207.000000
836	205.000000
837	202.000000
838	199.000000
839	198.000000
840	197.000000
841	196.000000
842	190.000000
843	188.000000
844	187.000000
845	186.000000
846	186.000000
847	183.000000
848	183.000000
849	182.000000
850	179.000000
851	175.000000
852	173.000000
853	170.000000
854	169.000000
855	167.000000
856	166.000000
857	165.000000
858	165.000000
859	164.000000
860	164.000000
861	162.000000
862	160.000000
863	158.000000
864	156.000000
865	155.000000
866	153.000000
867	151.000000
868	150.000000
869	149.000000
870	148.000000
871	145.000000
872	143.000000
873	142.000000
874	140.000000
875	138.000000
876	138.000000
877	138.000000
878	136.000000
879	134.000000
880	134.000000
881	131.000000
882	130.000000
883	127.000000
884	124.000000
885	123.000000
886	120.000000
887	119.000000
888	119.000000
889	118.000000
890	117.000000
891	117.000000
892	116.000000
893	116.000000
894	114.000000
895	111.000000
896	111.000000
897	111.000000
898	110.000000
899	107.000000
900	105.000000
901	105.000000
902	103.000000
903	103.000000
904	101.000000
905	101.000000
906	99.000000
907	99.000000
908	99.000000
909	99.000000
910	98.000000
911	97.000000
912	96.000000
913	94.000000
914	94.000000
915	94.000000
916	94.000000
917	93.000000
918	92.000000
919	91.000000
920	90.000000
921	88.000000
922	86.000000
923	82.000000
924	82.000000
925	80.000000
926	78.000000
927	78.000000
928	77.000000
929	77.000000
930	77.000000
931	76.000000
932	76.000000
933	76.000000
934	76.000000
935	76.000000
936	76.000000
937	71.000000
938	71.000000
939	70.000000
940	70.000000
941	70.000000
942	70.000000
943	70.000000
944	68.000000
945	66.000000
946	66.000000
947	66.000000
948	66.000000
949	66.000000
950	66.000000
951	65.000000
952	64.000000
953	63.000000
954	62.000000
955	62.000000
956	62.000000
957	62.000000
958	62.000000
959	62.000000
960	62.000000
961	62.000000
962	60.000000
963	60.000000
964	60.000000
965	59.000000
966	59.000000
967	57.000000
968	57.000000
969	57.000000
970	56.000000
971	56.000000
972	56.000000
973	56.000000
974	56.000000
975	55.000000
976	55.000000
977	55.000000
978	54.000000
979	52.000000
980	51.000000
981	51.000000
982	51.000000
983	51.000000
984	51.000000
985	50.000000
986	50.000000
987	48.000000
988	48.000000
989	45.000000
990	44.000000
991	44.000000
992	44.000000
993	44.000000
994	44.000000
995	44.000000
996	44.000000
997	43.000000
998	43.000000
999	43.000000
1000	43.000000
